user_id,region,kyc_level,registration_date,total_transactions,total_value,total_fees_generated,last_transaction_date,days_since_last_txn,dormant_flag,cumulative_revenue,cumulative_pct,percentile_rank,value_segment
588,Greater Accra,Basic,2022-09-28,9,3009.71,52.99,2023-12-20,11,0,34491.25999999999,0.2173820779971679,0.1086,High Value
3057,Ashanti,Basic,2022-08-09,6,2252.12,52.99,2023-09-17,105,1,34544.249999999985,0.21771604887306717,0.1088,High Value
1190,Western,Basic,2023-07-13,6,2170.8999999999996,52.989999999999995,2023-11-11,50,0,34597.23999999998,0.21805001974896646,0.109,High Value
4505,Ashanti,Basic,2022-11-28,8,2286.72,52.98,2023-11-23,38,0,34650.21999999999,0.21838392759960137,0.1092,High Value
3370,Western,Basic,2023-05-21,11,2236.23,52.97,2023-11-24,37,0,34703.18999999999,0.21871777242497192,0.1094,High Value
3634,Greater Accra,Basic,2022-09-27,10,2345.23,52.95,2023-12-19,12,0,34756.139999999985,0.2190514911998137,0.1096,High Value
4198,Greater Accra,Enhanced,2023-10-23,13,3345.32,52.94,2023-10-27,65,0,34809.07999999999,0.21938514694939115,0.1098,High Value
3490,Ashanti,Basic,2024-01-23,12,2179.49,52.94,2023-12-23,8,0,34862.01999999999,0.2197188026989686,0.11,High Value
1232,Greater Accra,Enhanced,2023-12-23,9,2527.51,52.94,2023-12-29,2,0,34914.95999999999,0.22005245844854604,0.1102,High Value
2681,Greater Accra,Enhanced,2023-07-16,12,2482.82,52.88,2023-10-24,68,0,34967.83999999999,0.22038573604653725,0.1104,High Value
498,Greater Accra,Enhanced,2022-12-28,13,2792.9100000000003,52.86,2023-12-22,9,0,35020.69999999999,0.2207188875939997,0.1106,High Value
2473,Northern,Enhanced,2024-07-14,10,2525.54,52.800000000000004,2023-12-07,24,0,35073.49999999999,0.22105166098987597,0.1108,High Value
2797,Greater Accra,Enhanced,2024-07-13,15,2773.19,52.769999999999996,2023-12-29,2,0,35126.26999999999,0.2213842453099591,0.111,High Value
1198,Northern,Enhanced,2022-12-13,7,2526.1,52.76,2023-12-13,18,0,35179.02999999999,0.22171676660477788,0.1112,High Value
1523,Greater Accra,Enhanced,2024-04-24,9,2633.82,52.75,2023-11-25,36,0,35231.77999999999,0.22204922487433226,0.1114,High Value
4652,Western,Basic,2022-12-07,6,2186.69,52.72,2023-11-07,54,0,35284.49999999999,0.22238149406809354,0.1116,High Value
503,Greater Accra,Basic,2024-01-29,7,1962.12,52.71,2023-12-31,0,0,35337.20999999999,0.22271370023659046,0.1118,High Value
1632,Greater Accra,Basic,2024-03-15,9,2325.31,52.69,2023-08-16,137,1,35389.899999999994,0.22304578035455863,0.112,High Value
3572,Ashanti,Basic,2023-08-20,12,2401.21,52.67,2023-12-21,10,0,35442.56999999999,0.22337773442199804,0.1122,High Value
4534,Greater Accra,Enhanced,2023-06-26,10,2611.8,52.64,2023-12-06,25,0,35495.20999999999,0.22370949941364437,0.1124,High Value
2772,Greater Accra,Enhanced,2022-09-20,10,2535.08,52.63999999999999,2023-09-05,117,1,35547.84999999999,0.22404126440529068,0.1126,High Value
3382,Ashanti,Basic,2022-10-14,11,2301.37,52.6,2023-10-29,63,0,35600.44999999999,0.2243727772958795,0.1128,High Value
2672,Greater Accra,Basic,2022-02-07,8,2678.9,52.6,2023-11-26,35,0,35653.04999999999,0.22470429018646831,0.113,High Value
2780,Greater Accra,Basic,2022-12-01,13,2875.36,52.59,2023-12-29,2,0,35705.639999999985,0.22503574005179278,0.1132,High Value
4997,Greater Accra,Enhanced,2022-04-25,9,2525.72,52.57000000000001,2023-12-31,0,0,35758.209999999985,0.22536706386658847,0.1134,High Value
1487,Greater Accra,Enhanced,2024-05-21,8,2746.27,52.53,2023-12-12,19,0,35810.73999999998,0.22569813558032673,0.1136,High Value
4688,Greater Accra,Basic,2023-03-03,8,3009.21,52.52,2023-11-13,48,0,35863.25999999998,0.22602914426880058,0.1138,High Value
1444,Ashanti,Basic,2023-07-18,6,2450.24,52.46,2023-12-18,13,0,35915.71999999998,0.22635977480568822,0.114,High Value
4353,Ashanti,Enhanced,2022-12-04,6,2376.24,52.44,2023-12-13,18,0,35968.15999999998,0.22669027929204713,0.1142,High Value
3869,Western,Basic,2024-05-25,14,2788.54,52.42,2023-12-03,28,0,36020.57999999998,0.2270206577278773,0.1144,High Value
4756,Northern,Basic,2023-04-26,10,2313.7799999999997,52.4,2023-11-12,49,0,36072.97999999998,0.22735091011317873,0.1146,High Value
3872,Greater Accra,Basic,2024-08-26,7,2302.08,52.4,2023-12-20,11,0,36125.37999999998,0.22768116249848017,0.1148,High Value
3497,Northern,Enhanced,2022-04-18,10,2792.2400000000002,52.37,2023-12-31,0,0,36177.749999999985,0.2280112258079885,0.115,High Value
45,Greater Accra,Basic,2023-03-20,10,2914.27,52.29,2023-12-05,26,0,36230.039999999986,0.22834078491538184,0.1152,High Value
4823,Greater Accra,Basic,2022-05-03,14,2723.72,52.27,2023-12-11,20,0,36282.30999999998,0.22867021797224643,0.1154,High Value
2148,Greater Accra,Basic,2023-12-03,10,3122.36,52.26,2023-11-19,42,0,36334.569999999985,0.22899958800384668,0.1156,High Value
1778,Ashanti,Basic,2024-05-04,13,2587.31,52.25,2023-12-09,22,0,36386.819999999985,0.22932889501018255,0.1158,High Value
987,Western,Basic,2023-01-02,7,2037.7699999999998,52.25,2023-11-21,40,0,36439.069999999985,0.2296582020165184,0.116,High Value
2576,Ashanti,Basic,2022-04-23,12,2385.41,52.24,2023-12-13,18,0,36491.30999999998,0.22998744599758988,0.1162,High Value
207,Greater Accra,Enhanced,2022-12-08,7,2071.89,52.19,2023-10-15,77,0,36543.499999999985,0.23031637485233955,0.1164,High Value
3650,Northern,Basic,2024-04-03,9,2507.29,52.18,2023-12-20,11,0,36595.679999999986,0.23064524068182482,0.1166,High Value
3710,Northern,Enhanced,2022-05-29,13,2593.09,52.15,2023-12-31,0,0,36647.82999999999,0.23097391743551698,0.1168,High Value
3523,Greater Accra,Basic,2024-06-11,11,2906.47,52.09,2023-12-06,25,0,36699.919999999984,0.2313022160376229,0.117,High Value
1859,Western,Enhanced,2024-06-29,10,2476.94,52.09,2023-08-30,123,1,36752.00999999998,0.23163051463972884,0.1172,High Value
1029,Greater Accra,Enhanced,2022-04-09,11,2198.95,52.08,2023-11-30,31,0,36804.08999999998,0.23195875021657042,0.1174,High Value
1024,Northern,Basic,2022-07-22,13,2048.22,52.06,2023-12-29,2,0,36856.14999999998,0.2322868597428832,0.1176,High Value
2701,Ashanti,Enhanced,2024-02-09,18,2526.34,52.04,2023-12-25,6,0,36908.18999999998,0.23261484321866732,0.1178,High Value
4055,Western,Basic,2024-06-20,12,3160.07,51.99,2023-12-29,2,0,36960.17999999998,0.23294251156812953,0.118,High Value
167,Greater Accra,Basic,2023-12-19,11,2905.92,51.97,2023-10-26,66,0,37012.14999999998,0.23327005386706304,0.1182,High Value
8,Northern,Enhanced,2023-09-27,10,2076.64,51.92,2023-12-28,3,0,37064.06999999998,0.23359728103967467,0.1184,High Value
4318,Greater Accra,Basic,2024-05-21,10,2121.35,51.92,2023-12-03,28,0,37115.989999999976,0.2339245082122863,0.1186,High Value
111,Greater Accra,Enhanced,2024-01-22,11,2640.88,51.88,2023-11-27,34,0,37167.86999999997,0.23425148328384043,0.1188,High Value
2946,Greater Accra,Basic,2023-03-14,11,2684.1499999999996,51.870000000000005,2023-11-20,41,0,37219.739999999976,0.23457839533013025,0.119,High Value
949,Northern,Basic,2024-05-30,11,2589.5299999999997,51.86,2023-06-05,209,1,37271.59999999998,0.23490524435115567,0.1192,High Value
210,Greater Accra,Basic,2022-01-23,11,2899.52,51.83,2023-12-06,25,0,37323.42999999998,0.235231904296388,0.1194,High Value
3550,Ashanti,Basic,2023-11-15,13,2727.76,51.79,2023-11-29,32,0,37375.21999999998,0.2355583121405628,0.1196,High Value
4258,Ashanti,Basic,2023-09-09,10,2853.31,51.77,2023-12-05,26,0,37426.989999999976,0.23588459393420888,0.1198,High Value
1559,Western,Enhanced,2022-11-14,10,2440.42,51.77,2023-11-18,43,0,37478.75999999997,0.23621087572785493,0.12,High Value
3073,Greater Accra,Enhanced,2023-11-17,9,2393.79,51.75,2023-12-07,24,0,37530.50999999997,0.23653703147097227,0.1202,High Value
2695,Northern,Enhanced,2022-10-12,8,2033.92,51.73,2023-12-22,9,0,37582.239999999976,0.2368630611635609,0.1204,High Value
2194,Ashanti,Basic,2024-05-28,8,2400.81,51.73,2023-11-27,34,0,37633.96999999998,0.2371890908561495,0.1206,High Value
1906,Greater Accra,Basic,2023-04-12,10,2434.83,51.72,2023-12-20,11,0,37685.68999999998,0.23751505752347377,0.1208,High Value
790,Northern,Basic,2024-08-12,11,2820.5,51.72,2023-12-09,22,0,37737.40999999998,0.237841024190798,0.121,High Value
4838,Ashanti,Basic,2022-07-31,13,2371.7799999999997,51.629999999999995,2023-12-28,3,0,37789.03999999998,0.23816642363074286,0.1212,High Value
3724,Greater Accra,Basic,2024-02-20,12,2221.92,51.59,2023-10-12,80,0,37840.629999999976,0.23849157096963025,0.1214,High Value
102,Ashanti,Basic,2024-04-02,11,2937.6400000000003,51.57,2023-12-26,5,0,37892.199999999975,0.23881659225798893,0.1216,High Value
12,Northern,Enhanced,2022-11-25,13,2601.12,51.57,2023-11-24,37,0,37943.769999999975,0.2391416135463476,0.1218,High Value
4829,Greater Accra,Enhanced,2023-03-31,5,2148.84,51.56,2023-11-20,41,0,37995.32999999997,0.2394665718094419,0.122,High Value
1813,Greater Accra,Basic,2022-06-26,6,2169.1,51.56,2023-09-19,103,1,38046.88999999997,0.23979153007253617,0.1222,High Value
2365,Ashanti,Basic,2023-02-16,16,2921.22,51.55,2023-12-24,7,0,38098.43999999997,0.24011642531036612,0.1224,High Value
4170,Greater Accra,Basic,2023-10-26,13,2807.86,51.55,2023-10-16,76,0,38149.989999999976,0.24044132054819609,0.1226,High Value
2809,Ashanti,Basic,2024-04-12,9,2984.55,51.53,2023-12-27,4,0,38201.519999999975,0.24076608973549726,0.1228,High Value
1777,Western,Enhanced,2023-09-12,9,2338.33,51.510000000000005,2023-11-17,44,0,38253.02999999998,0.24109073287226973,0.123,High Value
205,Ashanti,Enhanced,2023-11-25,14,2920.03,51.510000000000005,2023-12-24,7,0,38304.53999999998,0.2414153760090422,0.1232,High Value
3693,Western,Basic,2022-10-16,12,2496.59,51.51,2023-12-28,3,0,38356.04999999998,0.24174001914581464,0.1234,High Value
3239,Ashanti,Basic,2024-06-16,14,2414.21,51.51,2023-11-22,39,0,38407.55999999998,0.2420646622825871,0.1236,High Value
228,Greater Accra,Enhanced,2022-08-29,15,2753.91,51.480000000000004,2023-12-11,20,0,38459.039999999986,0.24238911634356647,0.1238,High Value
1553,Western,Basic,2022-07-22,9,2487.0,51.48,2023-12-17,14,0,38510.51999999999,0.24271357040454583,0.124,High Value
161,Greater Accra,Basic,2024-09-01,12,2090.33,51.45,2023-11-11,50,0,38561.96999999999,0.24303783538973203,0.1242,High Value
1751,Ashanti,Basic,2022-09-03,13,2821.39,51.45,2023-12-08,23,0,38613.419999999984,0.24336210037491823,0.1244,High Value
119,Northern,Enhanced,2024-02-03,12,3138.27,51.410000000000004,2023-11-21,40,0,38664.82999999999,0.24368611325904702,0.1246,High Value
2566,Greater Accra,Enhanced,2024-01-05,8,2092.35,51.410000000000004,2023-12-27,4,0,38716.23999999999,0.24401012614317577,0.1248,High Value
2722,Western,Enhanced,2024-03-31,6,2484.82,51.39,2023-10-13,79,0,38767.62999999999,0.2443340129767758,0.125,High Value
2110,Northern,Basic,2023-12-12,14,2261.13,51.379999999999995,2023-12-23,8,0,38819.00999999999,0.24465783678511138,0.1252,High Value
1290,Greater Accra,Basic,2023-01-16,8,2643.2400000000002,51.129999999999995,2023-12-27,4,0,38870.139999999985,0.24498008496183774,0.1254,High Value
485,Ashanti,Basic,2022-07-21,7,2458.27,51.08,2023-12-02,29,0,38921.21999999999,0.24530201801224227,0.1256,High Value
4050,Greater Accra,Basic,2022-07-29,8,2491.86,51.08,2023-12-20,11,0,38972.29999999999,0.2456239510626468,0.1258,High Value
3997,Greater Accra,Basic,2023-06-28,12,2660.71,51.07,2023-12-23,8,0,39023.36999999999,0.24594582108778695,0.126,High Value
328,Ashanti,Basic,2022-02-21,10,2730.29,51.059999999999995,2023-12-15,16,0,39074.429999999986,0.24626762808766273,0.1262,High Value
3303,Ashanti,Enhanced,2022-01-25,9,2408.56,51.05,2023-11-02,59,0,39125.47999999999,0.24658937206227413,0.1264,High Value
2755,Northern,Basic,2022-11-25,10,2353.04,51.03,2023-12-29,2,0,39176.50999999999,0.2469109899863568,0.1266,High Value
160,Western,Basic,2024-04-07,9,2152.79,51.019999999999996,2023-10-29,63,0,39227.529999999984,0.24723254488517507,0.1268,High Value
773,Greater Accra,Basic,2023-08-07,8,2179.58,51.0,2023-12-09,22,0,39278.529999999984,0.24755397373346463,0.127,High Value
1021,Western,Basic,2022-01-27,9,2236.96,50.99,2023-10-29,63,0,39329.51999999998,0.2478753395564898,0.1272,High Value
4537,Ashanti,Basic,2023-02-04,6,2346.25,50.98,2023-11-20,41,0,39380.499999999985,0.24819664235425062,0.1274,High Value
742,Greater Accra,Basic,2022-06-06,15,2952.71,50.95,2023-12-26,5,0,39431.44999999998,0.24851775607621832,0.1276,High Value
2454,Greater Accra,Basic,2024-04-18,12,2542.69,50.87,2023-11-28,33,0,39482.319999999985,0.24883836559607106,0.1278,High Value
4081,Western,Basic,2023-01-17,12,2203.16,50.81,2023-12-04,27,0,39533.12999999998,0.24915859696433756,0.128,High Value
4857,Greater Accra,Basic,2023-04-01,9,2145.09,50.809999999999995,2023-12-14,17,0,39583.93999999998,0.24947882833260407,0.1282,High Value
1689,Ashanti,Basic,2023-06-13,13,2587.29,50.79,2023-12-19,12,0,39634.72999999998,0.24979893365034184,0.1284,High Value
3460,Ashanti,Basic,2022-05-25,9,2113.0,50.77,2023-12-21,10,0,39685.49999999998,0.25011891291755084,0.1286,High Value
2005,Greater Accra,Basic,2022-02-22,11,2539.19,50.769999999999996,2023-12-16,15,0,39736.269999999975,0.2504388921847599,0.1288,High Value
541,Northern,Basic,2022-01-28,10,2738.25,50.71,2023-12-08,23,0,39786.979999999974,0.2507584933003827,0.129,High Value
3540,Greater Accra,Enhanced,2022-10-12,10,2448.0,50.68,2023-12-11,20,0,39837.659999999974,0.2510779053402124,0.1292,High Value
143,Ashanti,Basic,2022-01-14,10,2377.94,50.6,2023-11-13,48,0,39888.25999999997,0.2513968131779271,0.1294,High Value
4447,Greater Accra,Enhanced,2022-10-05,11,2899.15,50.599999999999994,2023-11-23,38,0,39938.85999999997,0.2517157210156418,0.1296,High Value
3399,Greater Accra,Enhanced,2022-11-29,12,2373.7799999999997,50.57,2023-12-12,19,0,39989.42999999997,0.25203443977756346,0.1298,High Value
1064,Ashanti,Basic,2023-01-20,10,2301.25,50.56,2023-12-31,0,0,40039.98999999997,0.2523530955142207,0.13,High Value
4494,Western,Basic,2024-01-16,9,2243.34,50.56,2023-11-18,43,0,40090.54999999997,0.25267175125087793,0.1302,High Value
2386,Ashanti,Basic,2022-09-16,10,2713.8,50.52,2023-09-13,109,1,40141.06999999996,0.2529901548864777,0.1304,High Value
720,Western,Basic,2023-03-17,11,2497.12,50.47,2023-12-06,25,0,40191.539999999964,0.2533082433957556,0.1306,High Value
4762,Northern,Basic,2023-03-31,11,2619.25,50.46,2023-10-18,74,0,40241.99999999996,0.25362626887976913,0.1308,High Value
2141,Western,Enhanced,2024-02-22,7,1958.27,50.44,2023-12-02,29,0,40292.439999999966,0.25394416831325395,0.131,High Value
890,Greater Accra,Basic,2022-09-23,10,2478.86,50.43,2023-12-19,12,0,40342.869999999966,0.2542620047214744,0.1312,High Value
4944,Greater Accra,Basic,2023-09-04,9,2223.54,50.43,2023-11-06,55,0,40393.29999999997,0.25457984112969484,0.1314,High Value
2597,Greater Accra,Basic,2022-02-28,9,2174.29,50.379999999999995,2023-11-02,59,0,40443.679999999964,0.2548973624115934,0.1316,High Value
4224,Western,Basic,2023-12-20,10,2725.48,50.35,2023-12-17,14,0,40494.02999999996,0.25521469461769886,0.1318,High Value
811,Northern,Basic,2024-04-15,13,2174.14,50.31,2023-12-30,1,0,40544.33999999996,0.25553177472274685,0.132,High Value
4,Ashanti,Basic,2024-05-31,13,2535.12,50.29,2023-12-31,0,0,40594.62999999996,0.2558487287772661,0.1322,High Value
73,Greater Accra,Basic,2022-10-13,11,2488.59,50.29,2023-11-02,59,0,40644.91999999996,0.25616568283178537,0.1324,High Value
4411,Greater Accra,Basic,2022-03-06,8,2413.45,50.28,2023-10-05,87,0,40695.19999999996,0.25648257386104023,0.1326,High Value
2387,Greater Accra,Basic,2024-02-24,7,2449.89,50.24,2023-12-05,26,0,40745.43999999996,0.2567992127892376,0.1328,High Value
2205,Western,Enhanced,2022-03-14,12,2138.73,50.230000000000004,2023-12-28,3,0,40795.66999999996,0.25711578869217067,0.133,High Value
4363,Western,Basic,2023-05-12,7,2164.88,50.21,2023-11-24,37,0,40845.87999999996,0.2574322385445749,0.1332,High Value
117,Western,Basic,2024-05-06,8,2395.2,50.16,2023-12-09,22,0,40896.039999999964,0.25774837327065736,0.1334,High Value
2702,Northern,Enhanced,2024-08-12,11,1985.1499999999999,50.120000000000005,2023-12-30,1,0,40946.15999999997,0.2580642558956823,0.1336,High Value
4627,Greater Accra,Basic,2023-12-31,11,2460.34,50.11,2023-12-27,4,0,40996.26999999997,0.25838007549544295,0.1338,High Value
4755,Northern,Basic,2023-11-08,8,2573.69,50.09,2023-12-27,4,0,41046.359999999964,0.25869576904467473,0.134,High Value
791,Greater Accra,Basic,2022-08-29,9,2096.45,50.09,2023-12-29,2,0,41096.44999999996,0.25901146259390656,0.1342,High Value
2918,Western,Basic,2024-03-31,14,2512.48,50.05,2023-11-20,41,0,41146.49999999996,0.2593269040420809,0.1344,High Value
3212,Western,Enhanced,2024-06-15,9,3052.7999999999997,50.040000000000006,2023-11-16,45,0,41196.539999999964,0.25964228246499094,0.1346,High Value
3505,Northern,Basic,2022-11-25,15,2470.91,50.04,2023-11-19,42,0,41246.579999999965,0.2599576608879009,0.1348,High Value
686,Ashanti,Enhanced,2022-03-07,9,2306.89,50.03,2023-12-31,0,0,41296.609999999964,0.2602729762855465,0.135,High Value
1171,Ashanti,Basic,2023-07-24,7,1988.31,50.0,2023-08-25,128,1,41346.609999999964,0.260588102607399,0.1352,High Value
2332,Greater Accra,Enhanced,2022-10-31,4,2188.55,49.98,2023-12-13,18,0,41396.58999999997,0.2609031028787228,0.1354,High Value
2936,Greater Accra,Basic,2022-11-16,11,2569.2,49.95,2023-11-12,49,0,41446.539999999964,0.26121791407425343,0.1356,High Value
1679,Greater Accra,Basic,2022-04-23,10,2669.68,49.92,2023-11-16,45,0,41496.45999999996,0.26153253619399097,0.1358,High Value
1,Greater Accra,Basic,2022-07-02,10,2556.7200000000003,49.9,2023-12-09,22,0,41546.359999999964,0.2618470322631998,0.136,High Value
4710,Ashanti,Basic,2023-07-31,13,2520.76,49.88,2023-12-12,19,0,41596.23999999996,0.26216140228187984,0.1362,High Value
4310,Western,Basic,2023-10-10,16,3094.56,49.879999999999995,2023-12-14,17,0,41646.11999999996,0.26247577230055985,0.1364,High Value
2259,Greater Accra,Enhanced,2024-02-26,12,2374.5,49.87,2023-12-08,23,0,41695.98999999996,0.2627900792939756,0.1366,High Value
794,Ashanti,Enhanced,2022-12-17,6,2003.28,49.83,2023-12-17,14,0,41745.81999999996,0.26310413418633377,0.1368,High Value
2718,Northern,Enhanced,2022-10-14,9,2426.1,49.82,2023-12-27,4,0,41795.63999999996,0.2634181260534276,0.137,High Value
2821,Northern,Basic,2022-12-08,7,2311.19,49.79,2023-11-22,39,0,41845.429999999964,0.26373192884472835,0.1372,High Value
3536,Greater Accra,Basic,2023-07-29,6,2473.17,49.71,2023-12-27,4,0,41895.13999999996,0.2640452274339141,0.1374,High Value
2139,Greater Accra,Basic,2023-10-17,9,2422.34,49.67,2023-11-22,39,0,41944.80999999996,0.26435827392204236,0.1376,High Value
2673,Western,Enhanced,2022-06-10,8,2547.66,49.67,2023-09-16,106,1,41994.47999999996,0.26467132041017066,0.1378,High Value
4689,Ashanti,Basic,2024-03-27,14,2284.3,49.67,2023-12-19,12,0,42044.14999999996,0.2649843668982989,0.138,High Value
4287,Northern,Basic,2023-11-23,8,2553.16,49.63,2023-12-31,0,0,42093.779999999955,0.2652971612853697,0.1382,High Value
4548,Ashanti,Basic,2023-06-21,11,3074.26,49.53,2023-09-22,100,1,42143.309999999954,0.26560932541979676,0.1384,High Value
3125,Western,Basic,2023-08-10,9,2117.21,49.53,2023-11-27,34,0,42192.83999999995,0.26592148955422384,0.1386,High Value
71,Western,Basic,2023-09-01,9,2138.71,49.47,2023-11-19,42,0,42242.309999999954,0.2662332755370647,0.1388,High Value
938,Northern,Basic,2023-03-08,10,2105.22,49.45,2023-12-20,11,0,42291.75999999995,0.26654493546937685,0.139,High Value
3779,Western,Enhanced,2022-10-01,15,2148.85,49.41,2023-12-08,23,0,42341.169999999955,0.2668563433006315,0.1392,High Value
1509,Ashanti,Enhanced,2023-01-09,10,2265.54,49.4,2023-12-30,1,0,42390.569999999956,0.2671676881066218,0.1394,High Value
1856,Greater Accra,Basic,2023-05-22,10,2708.0,49.39,2023-12-08,23,0,42439.959999999955,0.2674789698873477,0.1396,High Value
3464,Ashanti,Enhanced,2023-05-23,9,2059.27,49.36,2023-12-13,18,0,42489.319999999956,0.2677900625922805,0.1398,High Value
1964,Greater Accra,Basic,2023-11-02,9,2157.05,49.36,2023-11-28,33,0,42538.67999999996,0.2681011552972133,0.14,High Value
2079,Northern,Basic,2024-01-12,17,2237.31,49.35,2023-12-24,7,0,42588.029999999955,0.2684121849768817,0.1402,High Value
2193,Western,Basic,2022-05-29,10,2498.74,49.35,2023-11-25,36,0,42637.379999999954,0.2687232146565501,0.1404,High Value
1726,Greater Accra,Basic,2023-05-14,14,3131.65,49.339999999999996,2023-12-11,20,0,42686.71999999995,0.26903418131095413,0.1406,High Value
555,Northern,Enhanced,2022-12-03,12,2513.54,49.33,2023-08-31,122,1,42736.04999999995,0.26934508494009385,0.1408,High Value
1213,Greater Accra,Basic,2023-02-23,7,2591.8,49.300000000000004,2023-12-17,14,0,42785.349999999955,0.26965579949344043,0.141,High Value
2242,Greater Accra,Enhanced,2023-04-25,10,2212.44,49.3,2023-12-31,0,0,42834.64999999996,0.269966514046787,0.1412,High Value
2302,Ashanti,Basic,2022-12-17,12,3003.15,49.3,2023-11-26,35,0,42883.94999999996,0.2702772286001336,0.1414,High Value
3097,Northern,Basic,2022-03-31,11,2629.2,49.27,2023-12-15,16,0,42933.21999999996,0.27058775407768704,0.1416,High Value
3262,Ashanti,Basic,2023-01-15,11,2226.41,49.24,2023-12-28,3,0,42982.459999999955,0.27089809047944735,0.1418,High Value
1522,Northern,Basic,2023-06-16,11,2711.12,49.24,2023-10-16,76,0,43031.69999999995,0.27120842688120766,0.142,High Value
3879,Ashanti,Basic,2022-09-10,11,2542.17,49.24,2023-12-14,17,0,43080.93999999995,0.27151876328296803,0.1422,High Value
662,Northern,Basic,2022-01-14,8,2835.91,49.21,2023-12-23,8,0,43130.14999999995,0.27182891060893527,0.1424,High Value
1309,Greater Accra,Basic,2023-08-21,11,2439.82,49.19,2023-12-13,18,0,43179.33999999995,0.27213893188437377,0.1426,High Value
1681,Greater Accra,Basic,2024-05-13,9,2114.09,49.18,2023-12-03,28,0,43228.51999999995,0.27244889013454787,0.1428,High Value
571,Ashanti,Enhanced,2022-09-24,7,2270.34,49.18,2023-12-13,18,0,43277.69999999995,0.27275884838472203,0.143,High Value
1638,Greater Accra,Basic,2022-09-22,7,2240.17,49.16,2023-12-15,16,0,43326.85999999996,0.2730686805843674,0.1432,High Value
1636,Greater Accra,Basic,2023-06-12,7,2489.72,49.16,2023-10-06,86,0,43376.01999999996,0.2733785127840128,0.1434,High Value
2915,Greater Accra,Basic,2022-12-06,13,2217.43,49.14,2023-12-23,8,0,43425.15999999996,0.27368821893312945,0.1436,High Value
4902,Ashanti,Basic,2022-04-22,9,2279.41,49.129999999999995,2023-12-29,2,0,43474.28999999996,0.27399786205698173,0.1438,High Value
1236,Greater Accra,Enhanced,2024-02-07,13,2613.24,49.08,2023-11-06,55,0,43523.36999999996,0.27430719005451215,0.144,High Value
1199,Western,Basic,2024-06-23,9,2303.7,49.06,2023-12-07,24,0,43572.42999999996,0.2746163920015138,0.1442,High Value
814,Northern,Basic,2022-02-05,11,2176.73,49.05,2023-12-06,25,0,43621.47999999996,0.2749255309232511,0.1444,High Value
4354,Northern,Basic,2024-08-18,9,2127.56,49.02,2023-10-14,78,0,43670.499999999956,0.2752344807691953,0.1446,High Value
417,Greater Accra,Basic,2022-10-30,12,2270.58,48.980000000000004,2023-10-30,62,0,43719.47999999996,0.27554317851408205,0.1448,High Value
3603,Greater Accra,Enhanced,2022-03-15,10,2055.92,48.97,2023-11-24,37,0,43768.44999999996,0.2758518132337044,0.145,High Value
4026,Western,Basic,2024-04-02,8,2260.83,48.94,2023-12-09,22,0,43817.38999999996,0.27616025887753365,0.1452,High Value
2054,Northern,Basic,2022-09-21,12,2376.68,48.9,2023-12-20,11,0,43866.289999999964,0.2764684524203054,0.1454,High Value
3082,Northern,Basic,2023-10-05,9,2436.68,48.89,2023-12-19,12,0,43915.179999999964,0.27677658293781277,0.1456,High Value
4714,Western,Basic,2023-04-08,15,2459.25,48.87,2023-11-21,40,0,43964.04999999997,0.2770845874047914,0.1458,High Value
3288,Western,Basic,2023-08-24,13,2327.91,48.81,2023-12-17,14,0,44012.859999999964,0.2773922137201838,0.146,High Value
400,Western,Enhanced,2022-12-28,10,2689.9900000000002,48.81,2023-11-14,47,0,44061.66999999996,0.27769984003557624,0.1462,High Value
4041,Northern,Basic,2024-09-21,8,2014.2199999999998,48.79,2023-12-29,2,0,44110.45999999996,0.2780073403004399,0.1464,High Value
2135,Western,Basic,2023-12-17,13,2493.95,48.79,2023-11-03,58,0,44159.24999999996,0.2783148405653036,0.1466,High Value
4025,Western,Basic,2024-03-24,11,2130.4,48.79,2023-11-03,58,0,44208.039999999964,0.27862234083016724,0.1468,High Value
4019,Greater Accra,Basic,2024-04-14,11,2480.46,48.769999999999996,2023-11-23,38,0,44256.80999999996,0.27892971504450215,0.147,High Value
4095,Greater Accra,Basic,2022-02-14,10,2554.64,48.75,2023-12-04,27,0,44305.55999999996,0.2792369632083084,0.1472,High Value
4503,Greater Accra,Basic,2024-06-01,10,2337.45,48.75,2023-11-29,32,0,44354.30999999996,0.27954421137211455,0.1474,High Value
2173,Greater Accra,Basic,2024-06-09,9,2324.77,48.75,2023-12-17,14,0,44403.05999999996,0.2798514595359207,0.1476,High Value
4247,Greater Accra,Basic,2024-09-11,9,2154.99,48.75,2023-10-19,73,0,44451.80999999996,0.28015870769972695,0.1478,High Value
2945,Western,Basic,2022-10-30,10,2470.7200000000003,48.74,2023-12-22,9,0,44500.54999999996,0.2804658928382687,0.148,High Value
1094,Ashanti,Basic,2024-05-13,11,1929.77,48.7,2023-12-11,20,0,44549.249999999956,0.28077282587575303,0.1482,High Value
4031,Western,Basic,2024-09-22,9,2436.46,48.699999999999996,2023-12-18,13,0,44597.94999999995,0.2810797589132374,0.1484,High Value
3048,Greater Accra,Basic,2023-09-21,10,2498.77,48.68,2023-12-08,23,0,44646.629999999954,0.28138656590019295,0.1486,High Value
319,Greater Accra,Basic,2023-04-11,7,2348.06,48.68,2023-08-05,148,1,44695.309999999954,0.2816933728871486,0.1488,High Value
2212,Western,Basic,2022-12-08,10,2530.39,48.61,2023-12-30,1,0,44743.919999999955,0.2819997386972536,0.149,High Value
